customer_id,signup_date,plan_tier,monthly_price,contract_type,payment_method,country,industry,company_size_employees,monthly_active_users_pct,feature_adoption_count,support_tickets_90d,avg_csat_score,failed_payments_90d,last_login_days_ago,churned,churn_date,tenure_months,lifetime_revenue
C05420,2024-10-01,Basic,29,1-Year,Credit Card,UK,Education,3,0.845,5,1,3.9,0,5,0,,23,667
C05421,2026-07-01,Basic,29,1-Year,Credit Card,India,E-commerce,18,0.512,3,2,3.84,2,11,0,,2,58
C05422,2026-07-01,Pro,79,1-Year,PayPal,UK,Healthcare,29,0.806,2,2,3.46,0,13,0,,2,158
C05423,2023-05-01,Basic,29,Month-to-month,Credit Card,USA,Manufacturing,22,0.549,3,1,4.82,1,3,1,2024-12-01,20,580
C05424,2025-06-01,Basic,29,Month-to-month,PayPal,USA,SaaS/Tech,1,0.821,7,3,4.18,2,24,1,2026-04-01,11,319
C05425,2025-02-01,Pro,79,1-Year,PayPal,USA,Manufacturing,24,0.551,4,0,4.25,0,6,0,,19,1501
C05426,2026-05-01,Enterprise,199,Month-to-month,Credit Card,USA,Marketing/Agency,18,0.192,6,1,5.0,2,12,0,,4,796
C05427,2026-06-01,Enterprise,199,1-Year,Manual Invoice,USA,Manufacturing,42,0.516,3,2,5.0,0,19,0,,3,597
C05428,2026-04-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,Marketing/Agency,3,0.446,4,1,3.2,0,1,0,,5,145
C05429,2026-04-01,Pro,79,Month-to-month,PayPal,USA,E-commerce,68,0.334,1,0,3.05,0,1,0,,5,395
C05430,2026-02-01,Pro,79,1-Year,Credit Card,UK,Finance,19,0.22,4,1,4.46,0,1,0,,7,553
C05431,2026-07-01,Pro,79,2-Year,ACH/Bank Transfer,USA,Nonprofit,15,0.229,5,0,5.0,1,4,0,,2,158
C05432,2024-08-01,Pro,79,Month-to-month,ACH/Bank Transfer,India,Nonprofit,36,0.81,4,2,2.7,0,18,0,,25,1975
C05433,2026-02-01,Basic,29,Month-to-month,Credit Card,Australia,SaaS/Tech,22,0.617,2,1,3.23,1,7,0,,7,203
C05434,2025-04-01,Basic,29,Month-to-month,Credit Card,India,Finance,3,0.614,6,1,5.0,2,15,0,,17,493
C05435,2025-05-01,Basic,29,Month-to-month,ACH/Bank Transfer,India,Manufacturing,22,0.553,3,0,2.25,2,10,0,,16,464
C05436,2023-10-01,Basic,29,Month-to-month,ACH/Bank Transfer,India,Nonprofit,8,0.304,4,5,3.0,1,0,1,2024-06-01,9,261
C05437,2025-04-01,Enterprise,199,1-Year,Manual Invoice,India,SaaS/Tech,5,0.657,4,2,4.0,0,8,0,,17,3383
C05438,2026-01-01,Pro,79,2-Year,Credit Card,Australia,Education,35,0.621,0,0,5.0,0,9,0,,8,632
C05439,2023-02-01,Pro,79,1-Year,Credit Card,USA,Healthcare,6,0.793,4,2,3.59,0,30,0,,43,3397
C05440,2025-06-01,Pro,79,Month-to-month,Credit Card,India,Manufacturing,17,0.862,1,2,3.77,0,3,0,,15,1185
C05441,2024-11-01,Basic,29,Month-to-month,PayPal,USA,E-commerce,16,0.671,3,3,4.13,1,46,1,2025-08-01,10,290
C05442,2023-12-01,Pro,79,1-Year,ACH/Bank Transfer,Canada,Marketing/Agency,47,0.038,4,2,3.52,1,8,0,,33,2607
C05443,2024-02-01,Pro,79,Month-to-month,ACH/Bank Transfer,USA,Education,19,0.741,2,1,4.69,1,2,0,,31,2449
C05444,2026-07-01,Pro,79,1-Year,ACH/Bank Transfer,Australia,Marketing/Agency,31,0.588,4,1,3.73,0,9,0,,2,158
C05445,2023-04-01,Enterprise,199,2-Year,PayPal,Germany,Healthcare,10,0.378,6,1,3.96,1,0,0,,41,8159
C05446,2024-04-01,Pro,79,Month-to-month,Credit Card,USA,Healthcare,22,0.349,5,1,5.0,0,32,1,2025-07-01,16,1264
C05447,2025-12-01,Basic,29,Month-to-month,Credit Card,UK,Manufacturing,21,0.418,3,2,3.44,2,28,1,2026-06-01,7,203
C05448,2026-02-01,Basic,29,1-Year,ACH/Bank Transfer,Germany,Marketing/Agency,4,0.473,3,0,5.0,1,3,0,,7,203
C05449,2023-07-01,Basic,29,1-Year,ACH/Bank Transfer,India,Finance,4,0.252,8,2,3.87,0,1,0,,38,1102
C05450,2025-01-01,Basic,29,Month-to-month,Manual Invoice,USA,SaaS/Tech,223,0.815,3,0,3.62,1,1,0,,20,580
C05451,2026-06-01,Basic,29,1-Year,Manual Invoice,UK,SaaS/Tech,10,0.02,4,3,3.75,1,12,1,2026-08-01,3,87
C05452,2023-09-01,Pro,79,Month-to-month,Credit Card,USA,E-commerce,12,0.547,2,0,3.7,2,21,1,2024-03-01,7,553
C05453,2023-07-01,Enterprise,199,1-Year,PayPal,Germany,Manufacturing,291,0.482,6,0,3.08,2,4,0,,38,7562
C05454,2023-06-01,Pro,79,1-Year,Credit Card,UK,Education,3,0.413,7,1,5.0,0,0,0,,39,3081
C05455,2024-01-01,Pro,79,Month-to-month,Credit Card,USA,SaaS/Tech,48,0.592,3,0,4.55,0,29,0,,32,2528
C05456,2026-02-01,Enterprise,199,1-Year,PayPal,Germany,Healthcare,3,0.339,2,2,3.81,0,14,0,,7,1393
C05457,2026-01-01,Basic,29,Month-to-month,Credit Card,Australia,Finance,9,0.563,8,3,3.46,0,11,0,,8,232
C05458,2024-10-01,Enterprise,199,1-Year,PayPal,USA,Manufacturing,11,0.736,2,2,4.65,0,5,0,,23,4577
C05459,2024-05-01,Basic,29,Month-to-month,Manual Invoice,USA,SaaS/Tech,1,0.523,4,4,5.0,0,17,0,,28,812
C05460,2024-03-01,Pro,79,Month-to-month,ACH/Bank Transfer,UK,Marketing/Agency,4,0.559,0,0,3.57,0,53,0,,30,2370
C05461,2024-04-01,Basic,29,1-Year,Credit Card,India,Education,30,0.644,4,1,4.11,2,6,0,,29,841
C05462,2025-01-01,Pro,79,Month-to-month,PayPal,Australia,Marketing/Agency,22,0.847,7,1,4.17,1,22,0,,20,1580
C05463,2023-02-01,Pro,79,2-Year,Credit Card,UK,Education,22,0.437,5,1,2.17,1,2,0,,43,3397
C05464,2023-10-01,Enterprise,199,1-Year,Manual Invoice,Australia,Finance,10,0.156,4,0,3.7,0,6,0,,35,6965
C05465,2024-04-01,Basic,29,2-Year,Credit Card,USA,Education,28,0.251,6,1,3.08,0,17,0,,29,841
C05466,2025-12-01,Basic,29,2-Year,ACH/Bank Transfer,USA,Manufacturing,3,0.389,2,4,4.83,0,24,0,,9,261
C05467,2026-07-01,Enterprise,199,2-Year,Manual Invoice,USA,SaaS/Tech,28,0.646,5,1,4.44,1,21,0,,2,398
C05468,2024-06-01,Basic,29,1-Year,Credit Card,USA,Nonprofit,5,0.558,2,0,3.67,0,17,0,,27,783
C05469,2026-06-01,Pro,79,Month-to-month,ACH/Bank Transfer,UK,Marketing/Agency,79,0.6,2,2,4.36,0,31,0,,3,237
C05470,2023-04-01,Pro,79,Month-to-month,Credit Card,UK,Finance,26,0.435,2,1,2.89,0,39,0,,41,3239
C05471,2025-07-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,USA,Marketing/Agency,23,0.731,5,1,3.05,0,0,0,,14,2786
C05472,2023-12-01,Basic,29,1-Year,Manual Invoice,UK,Marketing/Agency,25,0.65,2,4,3.48,2,3,1,2023-12-01,1,29
C05473,2025-07-01,Enterprise,199,Month-to-month,Credit Card,USA,Manufacturing,8,0.42,3,4,5.0,1,1,1,2026-03-01,9,1791
C05474,2023-09-01,Pro,79,2-Year,PayPal,India,Manufacturing,42,0.02,7,1,3.95,2,5,0,,36,2844
C05475,2023-11-01,Pro,79,Month-to-month,Credit Card,USA,Nonprofit,15,0.796,4,4,3.9,2,13,1,2026-03-01,29,2291
C05476,2024-11-01,Pro,79,Month-to-month,Credit Card,Canada,Healthcare,57,0.343,4,2,4.64,0,1,1,2026-04-01,18,1422
C05477,2025-07-01,Pro,79,Month-to-month,Credit Card,USA,Manufacturing,12,0.572,6,0,2.86,1,9,0,,14,1106
C05478,2024-10-01,Enterprise,199,1-Year,ACH/Bank Transfer,UK,Education,26,0.672,4,1,3.21,2,15,0,,23,4577
C05479,2025-09-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,India,SaaS/Tech,13,0.437,3,1,4.2,0,9,0,,12,2388
C05480,2023-06-01,Pro,79,Month-to-month,Credit Card,Germany,Manufacturing,6,0.766,5,2,4.25,0,1,0,,39,3081
C05481,2023-06-01,Enterprise,199,2-Year,Credit Card,India,Healthcare,2,0.121,6,1,4.01,1,17,1,2025-09-01,28,5572
C05482,2026-03-01,Basic,29,Month-to-month,PayPal,Australia,SaaS/Tech,9,0.578,5,0,3.63,2,14,0,,6,174
C05483,2025-11-01,Basic,29,2-Year,PayPal,UK,Education,2,0.744,1,0,4.43,1,13,1,2026-05-01,7,203
C05484,2025-05-01,Pro,79,1-Year,ACH/Bank Transfer,India,Education,10,0.648,3,1,4.34,0,1,0,,16,1264
C05485,2023-08-01,Basic,29,1-Year,Credit Card,Canada,Education,16,0.641,8,2,4.07,2,3,0,,37,1073
C05486,2023-12-01,Pro,79,Month-to-month,Manual Invoice,India,Nonprofit,5,0.596,2,3,4.69,2,11,1,2026-08-01,33,2607
C05487,2023-02-01,Basic,29,1-Year,Credit Card,UK,Nonprofit,7,0.735,3,0,2.62,2,5,1,2023-02-01,1,29
C05488,2024-05-01,Basic,29,Month-to-month,Credit Card,Canada,SaaS/Tech,88,0.5,7,1,5.0,0,79,1,2026-01-01,21,609
C05489,2024-05-01,Basic,29,1-Year,Credit Card,UK,Finance,71,0.622,2,1,4.59,0,17,0,,28,812
C05490,2026-07-01,Pro,79,Month-to-month,ACH/Bank Transfer,Germany,Nonprofit,16,0.591,0,5,3.87,0,1,0,,2,158
C05491,2024-07-01,Pro,79,1-Year,ACH/Bank Transfer,India,E-commerce,5,0.475,3,1,2.68,0,15,0,,26,2054
C05492,2025-09-01,Enterprise,199,2-Year,Credit Card,Australia,Finance,9,0.669,5,1,4.14,1,17,0,,12,2388
C05493,2024-08-01,Basic,29,Month-to-month,Credit Card,USA,Marketing/Agency,12,0.425,5,3,3.29,0,0,0,,25,725
C05494,2023-09-01,Pro,79,Month-to-month,Credit Card,Canada,E-commerce,6,0.625,6,2,3.38,1,20,0,,36,2844
C05495,2025-08-01,Basic,29,Month-to-month,Manual Invoice,USA,Healthcare,9,0.288,3,1,3.6,2,23,1,2026-07-01,12,348
C05496,2024-04-01,Pro,79,2-Year,Credit Card,USA,Finance,48,0.787,2,1,4.29,1,23,0,,29,2291
C05497,2025-07-01,Basic,29,Month-to-month,Credit Card,USA,Healthcare,14,0.476,2,2,5.0,1,7,0,,14,406
C05498,2026-07-01,Basic,29,1-Year,Credit Card,USA,Manufacturing,13,0.503,6,0,2.49,0,12,0,,2,58
C05499,2023-03-01,Basic,29,1-Year,Credit Card,Germany,Education,79,0.634,6,0,4.41,0,12,0,,42,1218
C05500,2024-12-01,Pro,79,Month-to-month,PayPal,India,Manufacturing,6,0.697,2,4,4.17,0,5,0,,21,1659
C05501,2026-04-01,Pro,79,Month-to-month,ACH/Bank Transfer,Canada,Manufacturing,8,0.378,4,0,3.15,1,47,0,,5,395
C05502,2025-12-01,Basic,29,Month-to-month,Credit Card,India,Healthcare,43,0.573,2,4,2.7,0,23,0,,9,261
C05503,2023-11-01,Basic,29,1-Year,Manual Invoice,India,Healthcare,14,0.651,5,1,3.07,1,1,0,,34,986
C05504,2023-05-01,Basic,29,Month-to-month,Credit Card,Australia,E-commerce,14,0.599,4,2,4.44,2,30,1,2024-07-01,15,435
C05505,2023-01-01,Pro,79,1-Year,Credit Card,India,Manufacturing,12,0.683,7,1,4.86,0,4,0,,44,3476
C05506,2025-12-01,Basic,29,1-Year,ACH/Bank Transfer,Australia,Education,63,0.79,3,1,5.0,0,5,0,,9,261
C05507,2024-07-01,Pro,79,2-Year,ACH/Bank Transfer,USA,Finance,39,0.317,8,0,4.48,0,5,0,,26,2054
C05508,2025-05-01,Enterprise,199,Month-to-month,PayPal,UK,Finance,14,0.631,2,0,3.72,0,5,0,,16,3184
C05509,2024-07-01,Enterprise,199,1-Year,Credit Card,Canada,Manufacturing,4,0.783,4,3,5.0,0,16,0,,26,5174
C05510,2023-11-01,Enterprise,199,Month-to-month,Credit Card,India,Finance,40,0.531,0,3,3.58,2,7,1,2023-11-01,1,199
C05511,2024-04-01,Basic,29,1-Year,PayPal,India,Nonprofit,23,0.635,5,3,2.8,0,8,0,,29,841
C05512,2023-04-01,Enterprise,199,1-Year,Manual Invoice,India,Marketing/Agency,6,0.499,1,0,4.42,1,35,0,,41,8159
C05513,2023-02-01,Enterprise,199,Month-to-month,PayPal,USA,Education,8,0.557,1,1,3.24,0,5,0,,43,8557
C05514,2023-06-01,Pro,79,1-Year,Credit Card,Germany,Education,78,0.615,2,1,3.65,0,16,0,,39,3081
C05515,2025-12-01,Pro,79,Month-to-month,Manual Invoice,USA,Healthcare,2,1.0,3,0,3.99,0,0,0,,9,711
C05516,2025-03-01,Basic,29,Month-to-month,ACH/Bank Transfer,India,Marketing/Agency,7,0.785,2,0,3.66,0,5,0,,18,522
C05517,2024-06-01,Enterprise,199,Month-to-month,Credit Card,USA,Manufacturing,23,0.863,3,2,5.0,2,8,0,,27,5373
C05518,2025-12-01,Enterprise,199,1-Year,Credit Card,India,Education,20,0.212,3,1,4.66,2,5,0,,9,1791
C05519,2025-03-01,Basic,29,1-Year,Credit Card,India,Nonprofit,7,0.464,2,2,1.0,2,45,1,2025-04-01,2,58
C05520,2023-01-01,Basic,29,2-Year,ACH/Bank Transfer,Germany,Nonprofit,16,0.305,4,4,3.43,0,20,0,,44,1276
C05521,2026-04-01,Pro,79,1-Year,ACH/Bank Transfer,USA,SaaS/Tech,6,0.681,6,0,5.0,0,5,0,,5,395
C05522,2026-06-01,Enterprise,199,Month-to-month,PayPal,Canada,SaaS/Tech,1,0.847,1,1,2.35,0,23,0,,3,597
C05523,2023-07-01,Pro,79,2-Year,PayPal,USA,Manufacturing,102,0.385,2,1,4.21,0,35,1,2025-10-01,28,2212
C05524,2024-01-01,Pro,79,Month-to-month,Credit Card,USA,Manufacturing,12,0.52,2,1,4.41,2,7,1,2024-03-01,3,237
C05525,2024-10-01,Pro,79,2-Year,ACH/Bank Transfer,UK,SaaS/Tech,54,0.224,1,1,3.14,0,13,0,,23,1817
C05526,2024-01-01,Pro,79,Month-to-month,Credit Card,Germany,Finance,8,0.21,8,0,3.86,1,7,0,,32,2528
C05527,2025-09-01,Pro,79,Month-to-month,Credit Card,UK,Education,46,0.182,3,0,3.47,1,3,0,,12,948
C05528,2025-02-01,Basic,29,Month-to-month,ACH/Bank Transfer,UK,Manufacturing,12,0.049,2,0,3.98,0,3,0,,19,551
C05529,2025-06-01,Basic,29,1-Year,Credit Card,USA,Healthcare,53,0.045,4,1,3.29,0,12,0,,15,435
C05530,2023-03-01,Pro,79,Month-to-month,ACH/Bank Transfer,USA,Manufacturing,49,0.72,4,1,3.05,1,2,0,,42,3318
C05531,2025-05-01,Pro,79,Month-to-month,ACH/Bank Transfer,USA,Education,26,0.907,4,4,4.52,0,5,0,,16,1264
C05532,2026-04-01,Basic,29,Month-to-month,PayPal,UK,Finance,31,0.96,3,2,5.0,2,5,0,,5,145
C05533,2024-08-01,Enterprise,199,2-Year,Credit Card,UK,Nonprofit,22,1.0,6,2,5.0,1,5,0,,25,4975
C05534,2025-03-01,Basic,29,Month-to-month,Credit Card,USA,Healthcare,17,1.0,2,2,5.0,0,5,0,,18,522
C05535,2024-04-01,Enterprise,199,2-Year,PayPal,UK,Education,5,0.794,5,1,3.27,0,5,0,,29,5771
C05536,2025-07-01,Pro,79,Month-to-month,Credit Card,USA,Manufacturing,39,0.661,3,1,3.31,2,0,0,,14,1106
C05537,2023-01-01,Pro,79,Month-to-month,ACH/Bank Transfer,Australia,Marketing/Agency,14,0.317,4,3,3.28,0,7,1,2026-03-01,39,3081
C05538,2026-01-01,Basic,29,2-Year,ACH/Bank Transfer,Germany,Finance,57,0.775,2,1,4.61,0,13,0,,8,232
C05539,2023-07-01,Pro,79,2-Year,Manual Invoice,UK,Marketing/Agency,10,1.0,3,1,3.12,0,1,0,,38,3002
C05540,2025-01-01,Basic,29,2-Year,ACH/Bank Transfer,Germany,Education,21,0.224,7,2,4.31,1,43,0,,20,580
C05541,2023-10-01,Pro,79,1-Year,PayPal,Germany,Education,5,0.449,8,1,5.0,0,34,0,,35,2765
C05542,2024-09-01,Basic,29,2-Year,ACH/Bank Transfer,Germany,Manufacturing,2,0.663,2,1,4.55,0,13,0,,24,696
C05543,2024-03-01,Basic,29,2-Year,Credit Card,UK,E-commerce,166,0.831,6,0,2.22,0,2,0,,30,870
C05544,2024-02-01,Basic,29,1-Year,ACH/Bank Transfer,Germany,SaaS/Tech,8,0.742,1,1,2.41,0,3,0,,31,899
C05545,2023-08-01,Pro,79,2-Year,PayPal,India,Finance,6,0.453,3,2,3.65,0,5,0,,37,2923
C05546,2026-04-01,Pro,79,Month-to-month,Credit Card,USA,Nonprofit,2,0.403,6,1,2.69,1,12,0,,5,395
C05547,2024-06-01,Pro,79,Month-to-month,Credit Card,Australia,Marketing/Agency,42,0.254,3,1,3.02,2,8,1,2024-10-01,5,395
C05548,2024-07-01,Pro,79,1-Year,Credit Card,India,Finance,28,0.566,1,2,3.21,0,1,1,2024-11-01,5,395
C05549,2024-08-01,Enterprise,199,Month-to-month,Manual Invoice,India,Marketing/Agency,13,0.359,6,1,5.0,0,25,0,,25,4975
C05550,2023-04-01,Basic,29,1-Year,Credit Card,Germany,Healthcare,9,0.664,1,1,2.76,1,4,1,2024-03-01,12,348
C05551,2025-06-01,Enterprise,199,1-Year,ACH/Bank Transfer,India,Nonprofit,13,0.534,1,2,3.27,1,2,1,2026-06-01,13,2587
C05552,2025-10-01,Pro,79,Month-to-month,Credit Card,Germany,Healthcare,98,0.682,7,1,3.61,1,17,0,,11,869
C05553,2025-05-01,Enterprise,199,Month-to-month,Credit Card,India,Education,66,0.926,4,2,5.0,0,8,0,,16,3184
C05554,2026-07-01,Basic,29,1-Year,PayPal,Australia,Marketing/Agency,8,0.622,5,1,3.6,2,17,0,,2,58
C05555,2026-01-01,Pro,79,Month-to-month,Credit Card,India,Education,33,0.736,4,1,4.67,0,1,0,,8,632
C05556,2023-06-01,Basic,29,Month-to-month,Credit Card,Germany,Finance,8,0.642,4,2,4.16,1,24,1,2025-01-01,20,580
C05557,2026-02-01,Basic,29,1-Year,Manual Invoice,Australia,Education,8,0.785,3,1,3.77,1,9,0,,7,203
C05558,2025-06-01,Basic,29,1-Year,Credit Card,India,Healthcare,1,0.481,2,1,4.95,0,7,1,2025-08-01,3,87
C05559,2023-12-01,Enterprise,199,Month-to-month,Manual Invoice,Canada,SaaS/Tech,3,0.624,5,0,3.35,1,13,0,,33,6567
C05560,2023-01-01,Basic,29,Month-to-month,Credit Card,Germany,Marketing/Agency,5,0.577,1,2,4.27,0,2,0,,44,1276
C05561,2025-06-01,Pro,79,Month-to-month,Credit Card,Canada,SaaS/Tech,1,0.49,2,2,5.0,1,4,0,,15,1185
C05562,2023-05-01,Basic,29,1-Year,Manual Invoice,UK,E-commerce,32,0.636,4,1,4.34,0,1,0,,40,1160
C05563,2024-02-01,Pro,79,Month-to-month,Credit Card,USA,Finance,183,0.158,2,2,3.62,2,0,1,2024-05-01,4,316
C05564,2025-07-01,Pro,79,Month-to-month,Manual Invoice,Canada,E-commerce,2,0.705,3,2,5.0,2,21,0,,14,1106
C05565,2024-10-01,Basic,29,1-Year,Credit Card,India,Finance,21,0.058,5,1,5.0,2,15,1,2024-12-01,3,87
C05566,2025-12-01,Basic,29,1-Year,Credit Card,Canada,Nonprofit,10,0.779,6,3,4.04,2,3,0,,9,261
C05567,2025-11-01,Pro,79,Month-to-month,Manual Invoice,Canada,Marketing/Agency,4,0.4,4,0,2.1,0,2,0,,10,790
C05568,2023-04-01,Basic,29,1-Year,Manual Invoice,India,E-commerce,16,0.501,6,1,3.32,2,10,1,2023-10-01,7,203
C05569,2025-08-01,Basic,29,Month-to-month,Credit Card,UK,Manufacturing,7,0.941,5,3,3.46,0,0,0,,13,377
C05570,2024-10-01,Pro,79,1-Year,Manual Invoice,Canada,Nonprofit,20,0.754,4,0,5.0,0,8,0,,23,1817
C05571,2023-12-01,Basic,29,1-Year,ACH/Bank Transfer,UK,E-commerce,85,0.022,5,3,3.89,0,14,1,2024-07-01,8,232
C05572,2025-03-01,Pro,79,Month-to-month,Credit Card,USA,Finance,13,0.526,3,1,3.17,0,4,0,,18,1422
C05573,2024-06-01,Pro,79,Month-to-month,PayPal,India,SaaS/Tech,3,0.455,5,0,2.86,0,15,0,,27,2133
C05574,2024-08-01,Pro,79,Month-to-month,Manual Invoice,USA,Finance,6,0.627,2,0,2.67,1,17,0,,25,1975
C05575,2025-10-01,Pro,79,1-Year,Credit Card,India,Finance,7,0.418,2,1,5.0,2,51,0,,11,869
C05576,2025-03-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,SaaS/Tech,16,0.703,4,0,4.47,1,1,0,,18,522
C05577,2024-12-01,Pro,79,Month-to-month,Manual Invoice,India,Marketing/Agency,4,0.465,4,0,4.9,1,44,0,,21,1659
C05578,2023-08-01,Enterprise,199,Month-to-month,Credit Card,USA,Marketing/Agency,6,0.152,5,0,5.0,0,6,0,,37,7363
C05579,2023-10-01,Pro,79,Month-to-month,ACH/Bank Transfer,UK,Finance,7,0.946,2,2,3.39,1,0,1,2025-06-01,21,1659
C05580,2025-12-01,Pro,79,1-Year,Credit Card,India,Marketing/Agency,11,0.563,2,1,2.17,0,24,0,,9,711
C05581,2023-03-01,Basic,29,Month-to-month,ACH/Bank Transfer,Canada,Finance,18,0.847,3,0,3.11,2,10,1,2024-03-01,13,377
C05582,2025-08-01,Pro,79,1-Year,Credit Card,UK,Education,7,0.449,5,1,3.12,0,2,0,,13,1027
C05583,2026-07-01,Pro,79,1-Year,Credit Card,India,Healthcare,28,0.924,1,3,4.45,0,29,0,,2,158
C05584,2024-04-01,Basic,29,1-Year,Credit Card,Germany,Healthcare,24,0.529,6,3,4.59,0,17,0,,29,841
C05585,2024-01-01,Basic,29,1-Year,ACH/Bank Transfer,USA,Education,49,0.46,4,1,5.0,0,4,0,,32,928
C05586,2023-09-01,Enterprise,199,Month-to-month,Credit Card,USA,Healthcare,57,0.363,3,1,3.83,2,12,0,,36,7164
C05587,2023-09-01,Enterprise,199,1-Year,Credit Card,Germany,Education,8,0.527,5,1,2.98,1,0,1,2023-10-01,2,398
C05588,2025-10-01,Pro,79,Month-to-month,PayPal,Canada,Nonprofit,2,0.383,3,1,3.75,0,11,0,,11,869
C05589,2023-10-01,Pro,79,Month-to-month,Credit Card,UK,Marketing/Agency,25,0.504,5,2,3.28,2,0,1,2024-03-01,6,474
C05590,2025-03-01,Basic,29,Month-to-month,Credit Card,USA,Finance,7,0.318,7,3,4.2,0,1,0,,18,522
C05591,2025-07-01,Basic,29,2-Year,Manual Invoice,UK,Manufacturing,13,0.564,1,3,3.49,2,5,0,,14,406
C05592,2023-02-01,Enterprise,199,Month-to-month,Credit Card,Germany,Finance,19,0.359,5,0,3.02,1,4,0,,43,8557
C05593,2026-05-01,Basic,29,1-Year,ACH/Bank Transfer,Germany,Finance,11,0.5,4,0,1.92,0,58,0,,4,116
C05594,2023-01-01,Pro,79,1-Year,Credit Card,Australia,Nonprofit,12,0.44,7,0,3.23,0,5,0,,44,3476
C05595,2023-05-01,Pro,79,1-Year,Credit Card,USA,SaaS/Tech,16,0.498,3,0,4.98,1,1,1,2026-07-01,39,3081
C05596,2025-05-01,Pro,79,1-Year,Credit Card,India,SaaS/Tech,7,0.672,8,2,3.78,0,2,0,,16,1264
C05597,2026-02-01,Basic,29,Month-to-month,Credit Card,USA,Finance,7,0.151,2,0,3.36,0,11,0,,7,203
C05598,2026-02-01,Basic,29,1-Year,Credit Card,UK,Healthcare,20,0.282,4,0,2.95,1,2,1,2026-08-01,7,203
C05599,2025-07-01,Basic,29,Month-to-month,Credit Card,USA,Healthcare,194,0.566,1,1,3.84,1,32,1,2026-02-01,8,232
C05600,2023-03-01,Basic,29,Month-to-month,Manual Invoice,Germany,Nonprofit,21,0.471,7,0,3.51,0,3,0,,42,1218
C05601,2024-01-01,Pro,79,2-Year,PayPal,UK,Nonprofit,6,0.366,3,1,4.35,0,28,0,,32,2528
C05602,2023-03-01,Pro,79,2-Year,ACH/Bank Transfer,Canada,Healthcare,20,0.246,5,1,3.46,0,2,0,,42,3318
C05603,2023-06-01,Basic,29,2-Year,PayPal,Canada,Manufacturing,76,0.224,5,2,4.52,2,5,1,2024-11-01,18,522
C05604,2024-02-01,Enterprise,199,Month-to-month,Credit Card,India,Finance,59,0.734,2,0,5.0,0,47,0,,31,6169
C05605,2023-04-01,Pro,79,Month-to-month,Credit Card,Canada,SaaS/Tech,18,0.438,5,1,2.64,0,18,0,,41,3239
C05606,2026-06-01,Pro,79,Month-to-month,Credit Card,India,Finance,4,0.506,5,2,5.0,1,20,0,,3,237
C05607,2024-03-01,Basic,29,Month-to-month,Credit Card,India,SaaS/Tech,36,0.527,4,3,4.78,0,1,0,,30,870
C05608,2024-06-01,Pro,79,Month-to-month,Credit Card,India,SaaS/Tech,18,0.622,4,1,4.53,1,2,1,2024-06-01,1,79
C05609,2023-06-01,Basic,29,2-Year,ACH/Bank Transfer,India,Nonprofit,140,0.894,7,0,4.31,2,53,0,,39,1131
C05610,2024-10-01,Basic,29,Month-to-month,Credit Card,Germany,SaaS/Tech,18,0.555,2,1,4.41,2,3,1,2025-01-01,4,116
C05611,2023-10-01,Basic,29,Month-to-month,PayPal,Germany,Healthcare,61,1.0,6,1,2.51,0,19,1,2026-02-01,29,841
C05612,2026-05-01,Pro,79,Month-to-month,PayPal,USA,E-commerce,13,0.537,4,0,5.0,2,0,0,,4,316
C05613,2024-05-01,Enterprise,199,Month-to-month,Credit Card,USA,Manufacturing,18,0.594,3,1,4.72,1,3,0,,28,5572
C05614,2024-07-01,Basic,29,1-Year,Credit Card,Australia,E-commerce,3,0.432,1,0,3.8,0,16,0,,26,754
C05615,2025-10-01,Pro,79,2-Year,PayPal,USA,E-commerce,7,0.326,4,2,3.38,1,6,0,,11,869
C05616,2026-07-01,Basic,29,Month-to-month,PayPal,Australia,E-commerce,10,0.749,6,2,4.35,0,8,0,,2,58
C05617,2026-01-01,Basic,29,Month-to-month,Credit Card,USA,Finance,2,0.559,2,0,4.16,1,4,0,,8,232
C05618,2023-12-01,Basic,29,Month-to-month,Credit Card,USA,E-commerce,51,0.31,4,1,3.65,0,34,1,2024-06-01,7,203
C05619,2024-02-01,Pro,79,Month-to-month,Credit Card,India,Marketing/Agency,14,0.648,2,1,5.0,0,26,0,,31,2449
C05620,2024-06-01,Basic,29,1-Year,Credit Card,Australia,Education,44,0.496,1,2,3.82,2,2,0,,27,783
C05621,2026-02-01,Enterprise,199,Month-to-month,Manual Invoice,Germany,E-commerce,54,0.522,6,0,3.28,2,3,0,,7,1393
C05622,2024-12-01,Pro,79,1-Year,Credit Card,USA,Finance,48,0.242,5,0,4.9,1,16,0,,21,1659
C05623,2023-12-01,Enterprise,199,2-Year,Credit Card,Canada,Manufacturing,6,0.213,4,2,3.16,0,13,1,2024-06-01,7,1393
C05624,2023-02-01,Enterprise,199,2-Year,Credit Card,UK,SaaS/Tech,132,0.02,2,2,5.0,0,14,0,,43,8557
C05625,2023-04-01,Basic,29,1-Year,ACH/Bank Transfer,USA,Nonprofit,11,0.134,8,0,5.0,1,2,1,2023-10-01,7,203
C05626,2024-12-01,Pro,79,1-Year,Credit Card,India,Marketing/Agency,87,0.45,5,1,4.29,0,15,0,,21,1659
